shop_id,item_id,product_name,brand,review_count,avg_rating,avg_review_len,reply_count,reply_rate
FPTShop,129583116889,Asus Zenbook 14 OLED UX3405CA-PZ204WS Ultra 9-285H,Apple,5,5.0,262.6,0,0.0
FPTShop,129948310876,Lenovo ThinkBook 16 Gen 6 i7 1355U (21KH00BYVN),Oppo,6,4.0,87.67,0,0.0
FPTShop,131049410238,Asus Vivobook 15 E1504GA-BQ1141W i3-N305,Apple,6,5.0,151.17,1,0.1667
FPTShop,131186011157,Asus Zenbook 14 UX3405CA-PZ188WS U7-255H,Samsung,5,5.0,182.6,0,0.0
FPTShop,132016317903,MSI Gaming Vector 16 HX AI A2XWIG-062VN U9 275HX,Apple,5,4.8,165.2,0,0.0
FPTShop,133710515545,Lenovo Gaming Legion 5 15IRX10 i7-14700HX (83LY004GVN),Samsung,5,5.0,88.6,0,0.0
FPTShop,133845229979,Acer Aspire Lite AL16-51P-596H i5 1235U,Oppo,6,4.0,81.0,0,0.0
FPTShop,136515415817,Lenovo Yoga 7 2-in-1 14ILL10 U7-258V (83JQ0049VN),Apple,6,4.833,57.5,0,0.0
FPTShop,143302233146,Lenovo Gaming LOQ 15ARP10E R7 7735HS (83S0006RVN),Samsung,6,5.0,84.83,0,0.0
FPTShop,143337324822,Lenovo Gaming Legion 5 15AHP10 R7-260 (83M0002YVN),Apple,5,4.8,120.4,0,0.0
FPTShop,144503428779,MSI Gaming Stealth A16 AI+ A3XVGG-208VN Ryzen AI 9 HX 370,Apple,5,4.8,123.4,0,0.0
FPTShop,145839315773,Dell XPS 14 9440 U7 155H_71034921,Oppo,6,4.167,32.17,0,0.0
FPTShop,146954211324,Lenovo Gaming Legion 7 - 16IRX9 i9 14900HX (83FD004MVN),Oppo,10,4.0,83.5,0,0.0
FPTShop,147341328969,Lenovo Gaming LOQ 15IRX9 i5-13450HX (83DV012LVN),Oppo,5,5.0,65.0,0,0.0
FPTShop,148446129605,MacBook Pro 14 inch M5 2025 10CPU/10GPU/32GB/512GB 96W,Apple,6,4.333,140.83,0,0.0
FPTShop,150467310197,Dell Latitude L3440 i5 1235U/16GB/512GB,Oppo,6,4.167,42.67,0,0.0
FPTShop,152880324561,Dell 15 DC15255 R5 7530U (DC5R5802W1),Samsung,5,5.0,151.4,0,0.0
FPTShop,153230525597,Macbook Air M3 15 2024 8CPU 10GPU/8GB/512GB,Oppo,12,4.667,57.83,0,0.0
FPTShop,158367921039,HP 15-fd1060TU U7-155H (9Z2X8PA),Apple,6,4.0,47.83,0,0.0
FPTShop,160599310362,Asus TUF Gaming F16 FX608JPR-RV044W i7-14650HX,Samsung,5,5.0,154.6,0,0.0
FPTShop,162568415549,MSI Gaming Katana 15 HX B14WGK-023VN i7-14650HX,Samsung,5,4.6,69.4,0,0.0
FPTShop,162963412331,Lenovo ThinkPad X1 Carbon Gen 12 U7-155H (21KC008MVN),Oppo,6,4.667,41.5,0,0.0
FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,12,4.75,61.0,0,0.0
FPTShop,163853217694,Gigabyte Gaming G6 KF-73VN853KH i7 13700H,Oppo,7,4.429,130.0,3,0.4286
FPTShop,164982714434,Dell 15 DC15250 i5 1334U_71071928,Samsung,5,4.8,99.8,0,0.0
FPTShop,168671830585,HP Gaming Victus 16-r0378TX i5-13500HX_AY8Z4PA,Oppo,5,5.0,66.2,0,0.0
FPTShop,169885713020,Lenovo Thinkpad X9-15 Gen 1 ULTRA 7 258V (21Q60055VN),Samsung,5,4.8,122.0,0,0.0
FPTShop,170116638221,ASUS Vivobook 15 X1504ZA-NJ517W i5-1235U,Oppo,30,4.867,103.47,13,0.4333
FPTShop,171290128725,Dell 15 DC15250 i7 1355U_ CPH997,Samsung,6,4.667,77.0,0,0.0
FPTShop,173896110981,Lenovo Gaming LOQ 15IAX9 i5 12450HX (83GS001QVN),Oppo,6,3.833,48.0,0,0.0
FPTShop,174746436825,Dell Vostro V3520 i5 1235U_i5U165W11GRU,Oppo,6,4.0,81.0,0,0.0
FPTShop,176510826589,Asus Vivobook X1404VA-NK394W i3-1315U,Apple,5,5.0,152.0,0,0.0
FPTShop,178210514203,Lenovo Ideapad Slim 3 15IRH8 i7 13620H (83EM003EVN),Oppo,6,3.667,84.67,0,0.0
FPTShop,183072621850,Dell Inspiron N3520 i5 1235U i5 1235U_i5U165W11BLU-FP,Oppo,5,3.8,44.8,0,0.0
FPTShop,185178526193,Macbook Pro M3 14 2024 8CPU 10GPU/16GB/1TB,Oppo,12,4.667,75.08,0,0.0
FPTShop,187177813977,Lenovo IdeaPad Slim 3 15ARP10 R5 7533HS (83K70019VN),Samsung,6,4.833,40.33,0,0.0
FPTShop,189132929578,Acer Predator Helios Neo 14 Gaming PHN14-51-96HG Core Ultra9 185H,Apple,5,5.0,175.8,0,0.0
FPTShop,189352236935,Asus Vivobook Gaming 16 K3605VC-RP491W i7-13620H,Samsung,5,5.0,148.4,0,0.0
FPTShop,189529426897,MacBook Pro 16 M4 Max 2024 16CPU/40GPU/48GB/1TB,Oppo,6,4.5,262.33,1,0.1667
FPTShop,191109217479,Gigabyte Gaming G6 MF-72VN853KH i7 13700H,Oppo,5,5.0,132.4,0,0.0
FPTShop,191114027357,HP Envy x360 14-fc0094TU Core Ultra 5-125U (A19C4PA),Oppo,5,4.0,82.6,0,0.0
FPTShop,191270129319,Lenovo Gaming Legion Pro 5 16IRX9 i9-14900HX (83DF0046VN),Oppo,6,4.333,55.83,0,0.0
FPTShop,191403230834,MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/48GB/512GB 96W Nano,Oppo,6,5.0,96.5,0,0.0
FPTShop,193908039653,Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H,Oppo,16,4.625,97.44,2,0.125
FPTShop,196085328470,Asus Vivobook M1405NAQ-LY010W R5 150,Samsung,5,4.8,116.0,0,0.0
FPTShop,196394614308,HP Envy X360 14-fa0092AU R7-8840HS (AY8U2PA),Oppo,5,4.8,91.2,1,0.2
FPTShop,200366229903,Lenovo LOQ E 15IRX11 i5 13450HX,Samsung,5,4.8,120.8,0,0.0
FPTShop,201350026048,Dell Vostro V3420 i5 1235U,Oppo,7,4.0,63.86,0,0.0
FPTShop,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB,Oppo,12,4.75,59.5,0,0.0
FPTShop,202833226865,Asus Vivobook Go 14 E1404FA-NK177W R5-7520U,Oppo,6,5.0,217.83,0,0.0
FPTShop,205585924565,Asus Vivobook 16 M1607KA-MB091WS Ryzen AI 7 350,Apple,5,5.0,144.8,0,0.0
FPTShop,206003314786,MSI Gaming Vector GP78HX 13VI-476VN i9-13980HX,Oppo,6,4.333,53.83,0,0.0
FPTShop,206487125411,Macbook Air M3 15 2024 8CPU 10GPU/8GB/256GB,Oppo,12,4.583,58.67,0,0.0
FPTShop,206635113626,Asus Vivobook X1502VA-BQ885W i5-13420H,Apple,5,5.0,188.2,0,0.0
FPTShop,209117628327,ASUS Zenbook 14 OLED UM3402YA-KM826W R5-7430U,Oppo,12,4.167,70.08,0,0.0
FPTShop,209998314538,Lenovo IdeaPad 5 2-in-1 14Q8X9 X1P-42-100 (83GH001FVN),Oppo,6,4.667,56.83,0,0.0
FPTShop,213717117312,Lenovo ThinkBook 14 G7 Ultra 5 125U (21MR006YVN),Oppo,6,4.833,100.83,0,0.0
FPTShop,213990424537,Acer Gaming Nitro V 15 ProPanel ANV15-52-72BM i7 13620H,Samsung,6,5.0,97.67,0,0.0
FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,6,5.0,40.67,0,0.0
FPTShop,214799518630,HP OmniBook 5 AI 16-af1048TU Ultra 5-225U (BZ7Q9PA),Samsung,6,5.0,82.5,0,0.0
FPTShop,214820034717,Lenovo Ideapad Slim 3 - 15IRH10 i5 13420H (83K1000GVN),Samsung,5,4.8,56.4,0,0.0
FPTShop,215736415642,Asus TUF Gaming A15 FA506NF-HN005W R5-7535HS,Oppo,10,4.6,83.9,1,0.1
FPTShop,217376013215,Lenovo Gaming LOQ 15ARP9 R5 7235HS (83JC00HXVN),Lenovo,5,5.0,71.8,0,0.0
FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,6,4.667,108.83,0,0.0
FPTShop,219860117084,MSI Gaming Raider 18 HX AI A2XWIG-033VN U9-275HX,Apple,5,5.0,107.8,0,0.0
FPTShop,220525936415,Asus TUF Gaming FA506NFR-HN006W R7-7435HS,Oppo,11,4.364,80.73,3,0.2727
FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,12,4.167,47.42,0,0.0
FPTShop,221302828848,Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS (83J3001DVN),Apple,6,4.833,109.17,0,0.0
FPTShop,223706537163,Asus Vivobook 14 OLED A1405ZA-KM264W i5 12500H,Oppo,29,4.793,108.79,7,0.2414
FPTShop,224499837119,Gigabyte Gaming G6X 9KG i7 13650HX (9RC6L9KGHSIIX1VN000),Apple,5,5.0,110.8,1,0.2
FPTShop,227242625257,Dell 16 DC16250 Core 5-120U_71076092,Apple,5,4.8,110.4,0,0.0
FPTShop,227312011542,MSI Gaming GF63 Thin 12UC-1006VN i5 12450H,Oppo,6,4.833,107.83,0,0.0
FPTShop,228257628029,Lenovo IdeaPad Slim 5 14Q8X9 X1P-42-100/AI/16GB/512GB,Oppo,9,4.333,73.78,0,0.0
FPTShop,229462125610,Asus Vivobook 15 OLED A1505VA-L1688W i7-13620H,Apple,5,5.0,151.8,0,0.0
FPTShop,230445027840,Asus Zenbook 14 OLED UX3405MA-PP151W Core Ultra 5-125H,Oppo,18,5.0,132.0,4,0.2222
FPTShop,230830512863,Lenovo ThinkBook 16 G6 ABP R5-7530U (21KK005XVN),Oppo,6,4.333,54.83,0,0.0
FPTShop,233353832963,MSI Gaming Raider GE68 HX 14VHG-646VN i9 14900HX,Oppo,6,4.0,61.5,0,0.0
FPTShop,234763512150,HP Envy X360 14-fc0162TU Core Ultra 5-125U (AY8X1PA),Oppo,11,3.818,114.09,1,0.0909
FPTShop,237340616366,Acer Aspire Lite 14 Gen 2 AL14-52M-32KV i3 1305U,Apple,6,4.833,154.0,1,0.1667
FPTShop,238420518128,Lenovo Gaming Legion 5 15IAX10 U7 255HX (83F0003BVN),Apple,6,5.0,77.0,0,0.0
FPTShop,242318732998,Lenovo IdeaPad Slim 3 15ARP10 R7 7735HS (83K700EWVN),Apple,5,5.0,111.8,0,0.0
FPTShop,248202137817,Asus Vivobook E1504FA-NJ454W R5-7520U,Oppo,6,5.0,171.17,0,0.0
FPTShop,249392438880,Acer Nitro V 15 ProPanel Gaming ANV15-51-534U i5 13420H,Apple,5,5.0,120.4,0,0.0
FPTShop,250965918169,Gigabyte Gaming A16-CMHI2VN893SH i7 13620H,Apple,5,5.0,108.4,0,0.0
FPTShop,252399529603,Lenovo Gaming LOQ - 15IAX9 i5 12450HX (83GS005KVN),Oppo,6,4.333,53.83,0,0.0
FPTShop,254494638136,Asus Vivobook X1605VA-MB1795W i7-13620H,Oppo,5,5.0,184.2,0,0.0
FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,12,4.167,52.67,0,0.0
FPTShop,258435231911,Lenovo IdeaPad Slim 3 15Q8X10 SnapX X1-26-100 (83N3002PVN),Apple,6,4.833,58.67,0,0.0
FPTShop,258979225755,Asus Gaming V16 V3607VU-RP216W Core 7-240H,Samsung,5,5.0,108.0,0,0.0
FPTShop,261427713441,Asus TUF Gaming A16 FA607NUG-RL129W R7-7445HS,Apple,5,4.8,103.8,0,0.0
FPTShop,261612330431,Lenovo ThinkBook 14 G8 Ultra 5 225H (21SJ0070VN),Apple,5,4.8,113.8,0,0.0
FPTShop,264064611486,Lenovo Yoga Slim 7 14IMH9 ULTRA 7 155H (83CV001VVN),Oppo,6,4.167,32.17,0,0.0
FPTShop,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H,Oppo,6,3.833,60.83,0,0.0
FPTShop,268134818056,Asus Gaming V16 V3607VH-RP025W Core 7-240H,Apple,5,5.0,112.4,0,0.0
FPTShop,269595227196,HP 15s-fq5230TU i3-1215U (8U238PA),Oppo,6,5.0,40.67,0,0.0
FPTShop,272558814123,MacBook Pro 16 2023 M3 Pro 12 CPU/18 GPU/18GB/512GB,Oppo,12,4.333,59.25,0,0.0
FPTShop,275666611887,Acer Aspire 7 A715-76G-59MW i5-12450H,Oppo,6,4.167,33.83,0,0.0
FPTShop,278349628211,Lenovo IdeaPad Slim 3 16IRH10 i5-13420H (83K20002VN),Oppo,5,5.0,64.8,0,0.0
FPTShop,278366034905,Lenovo ThinkBook 16 G6 IRL i5-13420H (21KH00Q0VN),Oppo,10,4.0,66.2,0,0.0
FPTShop,281064910590,Asus Vivobook 15 X1504VA-BQ165W Core 5-120U,Apple,5,5.0,161.0,0,0.0
FPTShop,283218927127,Asus Vivobook E1504FA-BQ1150W R5-7520U,Samsung,7,5.0,167.71,0,0.0
FPTShop,283737533317,Asus Vivobook Flip TP3402VA-LZ118W i9 13900H,Oppo,17,5.0,144.12,1,0.0588
FPTShop,284265814938,HP Envy X360 14-fc0151TU Ultra 7-155U_AY8V2PA,Oppo,5,5.0,92.2,0,0.0
FPTShop,284810241609,Lenovo Ideapad 3 15IAU7 i7 1255U (82RK00W4VN),Oppo,6,4.833,82.0,0,0.0
FPTShop,285486311347,Asus TUF Gaming F16 FX608JH-RV039W i5-13450HX,Apple,5,5.0,106.8,0,0.0
FPTShop,285686710762,Lenovo IdeaPad Slim 3 14IRH10 i5-13420H (83K0000AVN),Oppo,5,4.6,39.8,1,0.2
FPTShop,288615016463,MSI Gaming Thin 15 B13UC-2081VN i5 13420H,Oppo,5,4.6,120.4,0,0.0
FPTShop,291387728406,HP 245 G10 R5-7520U (9H8X8PT),Oppo,6,5.0,39.67,0,0.0
FPTShop,291542539940,Acer Aspire 7 A715-76-728X i7 12650H,Oppo,5,5.0,193.6,0,0.0
FPTShop,294089912559,Dell Inspiron 15 3520 i5 1235U/16GB/512GB/,Oppo,5,5.0,173.6,1,0.2
FPTShop,294647115491,Asus Vivobook S14 S3407CA-LY096WS Ultra 7-255H,Apple,5,5.0,215.6,0,0.0
FPTShop,300207614172,HP Envy X360 14-fa0093AU R7-8840HS (AY8U3PA),Oppo,5,4.4,70.4,0,0.0
FPTShop,304250528956,Dell 15 DC15255 R7 7730U_X9YM41,Apple,5,4.6,108.8,0,0.0
FPTShop,305663334484,Asus Zenbook 14 OLED UX3407QA-QD299WS Qualcom X1-26-100,Samsung,5,5.0,205.8,1,0.2
FPTShop,305779516701,Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB,Oppo,12,4.75,59.5,0,0.0
FPTShop,306167012345,HP EliteBook 6 G1i Core Ultra 7-255H (BQ9N4PT),Apple,5,4.6,97.6,0,0.0
FPTShop,307844621651,Dell Inspiron N3520 i5 1235U_i5U085W11SLU,Oppo,7,4.143,62.71,0,0.0
FPTShop,310634937063,Lenovo Legion 5 - 15IRX10 Intel Core I7 13650HX  (83LY00HRVN),Apple,5,5.0,96.6,0,0.0
FPTShop,311606430737,Asus Vivobook S5406MA-PP124W Ultra 5-125H,Oppo,6,4.167,39.0,0,0.0
FPTShop,311788433077,Lenovo IdeaPad Slim 3 15ARP10 R7 7735HS (83K700EVVN),Apple,5,4.8,101.4,1,0.2
FPTShop,311972931059,MSI Gaming Thin A15 B7UC-261VN R5 7535HS,Oppo,6,4.333,45.0,0,0.0
FPTShop,312759537151,HP 245 G10 R7 7730U (8F157PA),Oppo,6,4.5,47.5,0,0.0
FPTShop,314555925181,MacBook Pro 14 M4 2024 10CPU/10GPU/24GB/1TB,Oppo,5,4.8,103.4,0,0.0
FPTShop,315603812273,HP Envy X360 14-fc0161TU Core Ultra 5-125U (AY8X0PA),Oppo,5,5.0,112.6,0,0.0
FPTShop,317880630994,Dell Vostro 15 V3530 i5 1335U,Oppo,5,5.0,79.0,0,0.0
FPTShop,324632628653,Lenovo Gaming LOQ 15IRX9 i5-13450HX/28GB (83DV012LVN),Oppo,6,5.0,50.0,1,0.1667
FPTShop,327713629487,Asus Vivobook 14 X1405VA-LY623W i5-13420H,Apple,5,5.0,148.4,0,0.0
FPTShop,331648125486,Lenovo ThinkPad X9-14 Gen 1 U7 258V (21QA006LVN),Apple,5,5.0,84.4,1,0.2
FPTShop,334001138771,Asus Vivobook 15 OLED A1505VA-MA469W i9-13900H,Oppo,7,4.429,69.57,1,0.1429
FPTShop,336658629788,Lenovo Gaming Legion Pro 5 16IAX10 U9 275HX (83F3002GVN),Apple,5,5.0,83.6,0,0.0
FPTShop,345542617094,Lenovo IdeaPad Slim 3 15IRH10 i5 13420H (83K1002PVN),Apple,5,5.0,44.4,0,0.0
FPTShop,346451832787,Macbook Air 13 M4 2025 10CPU/10GPU/24GB/512GB,Apple,5,5.0,106.0,1,0.2
