review_id,shop_id,item_id,product_name,brand,price,final_price,rating_count_total,user_id,rating_star,review_title,comment,verified_purchase,image_product,image_review,created_at,like_count,product_items,reply_content,reply_created_at,reply_user_id,reply_is_admin,reply_like_count,source,comment_clean,reply_content_clean,review_len,has_reply
Anh KhoiPD DX_201234,FPTShop,59564510814,Colorful Rimbook L1 i5- 13420H/A10205500050,Samsung,16990000.0,14990000.0,1,Anh KhoiPD DX,4.0,,Máy dùng tốt,,https://cdn2.fptshop.com.vn/unsafe/colorful_rimbook_l1_bac_01_370a0eb306.png,,2026-04-05 07:54:54.114000+00:00,0,,,,,,,FPTShop,máy dùng tốt,,12,False
Võ Diệp Khai_204189,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Võ Diệp Khai,5.0,,nhân viên hỗ trợ tue vấn trả góp nhanh chóng,,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-04-10 13:49:49.558000+00:00,0,,,,,,,FPTShop,nhân viên hỗ trợ tue vấn trả góp nhanh chóng,,44,False
Chị Nga Xinh Đẹp book hàng_188693,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Chị Nga Xinh Đẹp book hàng,5.0,,Giá mịm quá ạ,,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-09 02:56:32.394000+00:00,0,,,,,,,FPTShop,giá mịm quá ạ,,13,False
DƯ_187944,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,DƯ,5.0,,"màu năm nay đẹp phết, màu hồng nhìn mê quá mê luôn shop ơi",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-07 10:23:48.598000+00:00,0,,,,,,,FPTShop,màu năm nay đẹp phết màu hồng nhìn mê quá mê luôn shop ơi,,57,False
Chị Dung_187943,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Chị Dung,4.0,,"chi phí này thì quá ngon để tậu ngay 1 chiếc màu hồng rồi, vừa túi tiền thật sự",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-07 10:23:20.606000+00:00,0,,,,,,,FPTShop,chi phí này thì quá ngon để tậu ngay 1 chiếc màu hồng rồi vừa túi tiền thật sự,,78,False
Hồng Ngọc_187936,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Hồng Ngọc,5.0,,"chờ đủ lâu để apple ra màu sắc đẹp như vậy, chip lại quá ngon rồi",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-07 10:21:25.408000+00:00,0,,,,,,,FPTShop,chờ đủ lâu để apple ra màu sắc đẹp như vậy chip lại quá ngon rồi,,64,False
Duy Ngo Nguyen Tuong_187935,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Duy Ngo Nguyen Tuong,5.0,,"chip hơi hẻo ko biết có mượt như air không, hy vọng có thêm khuyến mãi cho sinh viên nữa thì ngon",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-07 10:21:14.953000+00:00,0,,,,,,,FPTShop,chip hơi hẻo ko biết có mượt như air không hy vọng có thêm khuyến mãi cho sinh viên nữa thì ngon,,96,False
Trúc Trúc_187934,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Trúc Trúc,5.0,,"Mình mua làm đồ họa được ko, coi cấu hình với giá có vẻ ổn , màu hồng phớt bao giờ có ạ , nhỡ đâu dc trúng tai nghe thì đã quá",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-07 10:21:01.829000+00:00,0,,,,,,,FPTShop,mình mua làm đồ họa được ko coi cấu hình với giá có vẻ ổn màu hồng phớt bao giờ có ạ nhỡ đâu dc trúng tai nghe thì đã quá,,121,False
Ngô Văn Toàn_187751,FPTShop,741367556191,MacBook Neo 13 inch 8GB/256GB,Samsung,16490000.0,16490000.0,29,Ngô Văn Toàn,4.0,,"Năm nay con nay giá quá tốt, màu vàng năm nay chắc hot, vừa đăng ký xong nhờ đâu trúng thêm cái tai nghe",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Citrus_1_f70ec68b06.png,,2026-03-07 03:27:10.028000+00:00,0,,,,,,,FPTShop,năm nay con nay giá quá tốt màu vàng năm nay chắc hot vừa đăng ký xong nhờ đâu trúng thêm cái tai nghe,,102,False
chị Nga_189019,FPTShop,744543756257,MacBook Neo 13 inch 8GB/512GB,Samsung,18990000.0,18990000.0,10,chị Nga,5.0,,"Giá mịn quá ạ, với nhu cầu văn phòng và xem phim giải trí thì dòng Neo này là lựa chọn hợp lý nhất hiện nay.",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Blush_1_59890b190b.png,,2026-03-10 02:39:47.539000+00:00,0,,,,,,,FPTShop,giá mịn quá ạ với nhu cầu văn phòng và xem phim giải trí thì dòng neo này là lựa chọn hợp lý nhất hiện nay,,106,False
Hồng Ngọc_188786,FPTShop,744543756257,MacBook Neo 13 inch 8GB/512GB,Samsung,18990000.0,18990000.0,10,Hồng Ngọc,5.0,,"không nghĩ Apple ra quả màu đẹp vậy mà chip còn ổn áp cho dân văn phòng như mình, quá phù hơp rồi",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Blush_1_59890b190b.png,,2026-03-09 08:22:54.106000+00:00,0,,,,,,,FPTShop,không nghĩ apple ra quả màu đẹp vậy mà chip còn ổn áp cho dân văn phòng như mình quá phù hơp rồi,,96,False
Thùy Trang_188698,FPTShop,744543756257,MacBook Neo 13 inch 8GB/512GB,Samsung,18990000.0,18990000.0,10,Thùy Trang,5.0,,"GIá nhìn ổn áp cho nhiều đối tượng cả sinh viên và người đi làm, có khá nhiều màu sắc để chọn lựa . Nên trải nghiệm",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Blush_1_59890b190b.png,,2026-03-09 03:08:57.544000+00:00,0,,,,,,,FPTShop,giá nhìn ổn áp cho nhiều đối tượng cả sinh viên và người đi làm có khá nhiều màu sắc để chọn lựa nên trải nghiệm,,112,False
Haf Mee_188553,FPTShop,744543756257,MacBook Neo 13 inch 8GB/512GB,Samsung,18990000.0,18990000.0,10,Haf Mee,5.0,,"Chỉ 19 triệu cho máy Mac mới là quá ổn cho sinh viên , mà 2 bản màu vàng citrus với xanh indigo nhìn đẹp mê luôn . Ai cần máy đẹp, mỏng nhẹ, làm việc cơ bản và thích trải nghiệm hệ điều hành macOS với mức giá này thì chốt sớm nè . Hóng máy về để qua trải nghiệm quá",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Blush_1_59890b190b.png,,2026-03-08 13:32:10.575000+00:00,0,,,,,,,FPTShop,chỉ 19 triệu cho máy mac mới là quá ổn cho sinh viên mà 2 bản màu vàng citrus với xanh indigo nhìn đẹp mê luôn ai cần máy đẹp mỏng nhẹ làm việc cơ bản và thích trải nghiệm hệ điều hành macos với mức giá này thì chốt sớm nè hóng máy về để qua trải nghiệm quá,,257,False
Vĩ_187933,FPTShop,744543756257,MacBook Neo 13 inch 8GB/512GB,Samsung,18990000.0,18990000.0,10,Vĩ,5.0,,"Tầm 16-17 củ mà được bóc seal Mac mới 2026 thì quá hời. Chip dòng A này dùng văn phòng mướt rượt, pin thì chấp cả ngày không cần sạc. Quá ổn cho sinh viên",,https://cdn2.fptshop.com.vn/unsafe/Mac_Book_13_in_A18_Pro_Blush_1_59890b190b.png,,2026-03-07 10:20:29.020000+00:00,0,,,,,,,FPTShop,tầm 16 17 củ mà được bóc seal mac mới 2026 thì quá hời chip dòng a này dùng văn phòng mướt rượt pin thì chấp cả ngày không cần sạc quá ổn cho sinh viên,,151,False
chi mai_199345,FPTShop,747849839377,Asus Vivobook X1607CA-MB980W Ultra 5-225H,Samsung,25990000.0,21990000.0,1,chi mai,5.0,,siêu dth,,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_x1607_silver_logo_ai_1780fbd9e5.png,,2026-04-01 13:15:09.641000+00:00,0,,,,,,,FPTShop,siêu dth,,8,False
Trần Minh Huy_185078,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,Trần Minh Huy,5.0,,"Con máy này chạy mượt mà cực kỳ, chơi game hay làm việc đều ổn áp, pin thì lâu không ngờ luôn.",,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2026-02-26 15:47:41.411000+00:00,0,,,,,,,FPTShop,con máy này chạy mượt mà cực kỳ chơi game hay làm việc đều ổn áp pin thì lâu không ngờ luôn,,91,False
Phan Văn Hải_184943,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,Phan Văn Hải,4.0,,"E này thiết kế đẹp mắt lắm mọi người ạ, màu đen huyền bí nhìn sang trọng mà cầm chắc tay nữa.",,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2026-02-26 15:33:41.705000+00:00,0,,,,,,,FPTShop,e này thiết kế đẹp mắt lắm mọi người ạ màu đen huyền bí nhìn sang trọng mà cầm chắc tay nữa,,91,False
Huỳnh Thảo Vy_183464,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,Huỳnh Thảo Vy,4.0,,"Con máy đáng đồng tiền bát gạo, mọi người cứ yên tâm mua nhé.",,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2026-02-25 19:07:54.738000+00:00,0,,,,,,,FPTShop,con máy đáng đồng tiền bát gạo mọi người cứ yên tâm mua nhé,,59,False
Ngô Minh Tuệ_183033,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,Ngô Minh Tuệ,5.0,,Mình trước đã mua nhiều lần ở FPT nên đợt này tặng chồng con máy này cho nó dùng chơi game tiện.,,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2026-02-25 12:04:48.700000+00:00,0,,,,,,,FPTShop,mình trước đã mua nhiều lần ở fpt nên đợt này tặng chồng con máy này cho nó dùng chơi game tiện,,95,False
Vũ Quốc Bảo_182839,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,Vũ Quốc Bảo,5.0,,"Shop giao hàng nhanh quá, đóng gói cẩn thận lại nhân viên tư vấn nhiệt tình nữa chứ.",,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2026-02-25 10:20:19.619000+00:00,0,,,,,,,FPTShop,shop giao hàng nhanh quá đóng gói cẩn thận lại nhân viên tư vấn nhiệt tình nữa chứ,,82,False
VŨ MINH HIẾU_174690,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,VŨ MINH HIẾU,5.0,,Cũng ok,,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2026-01-07 16:29:36.982000+00:00,0,,,,,,,FPTShop,cũng ok,,7,False
Lưu Trung Trực_170376,FPTShop,19401313838,Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H,Samsung,31990000.0,26990000.0,7,Lưu Trung Trực,1.0,,"Tôi rất thất vọng về chính sách bảo hành của FPT, không có hướng xử lý cụ thể khi sản phẩm gặp lỗi nghiêm trọng. Bắt khách hàng chờ đợi rất nhiều lần.",,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,,2025-12-03 12:31:21.893000+00:00,0,,,,,,,FPTShop,tôi rất thất vọng về chính sách bảo hành của fpt không có hướng xử lý cụ thể khi sản phẩm gặp lỗi nghiêm trọng bắt khách hàng chờ đợi rất nhiều lần,,147,False
Hồ Văn Hải_184320,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Hồ Văn Hải,5.0,,Dòng ThinkBook 16 G8 dùng chip Ultra 5 mới tích hợp AI làm việc cực kỳ thông minh và tiết kiệm pin. Màn hình 16 inch rộng rãi giúp mình xử lý bảng tính Excel và đa nhiệm thuận tiện hơn hẳn. Nhân viên shop tư vấn mẫu này rất phù hợp cho dân văn phòng cần màn hình to và hiệu năng ổn định.,,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2026-02-26 15:20:48.446000+00:00,0,,,,,,,FPTShop,dòng thinkbook 16 g8 dùng chip ultra 5 mới tích hợp ai làm việc cực kỳ thông minh và tiết kiệm pin màn hình 16 inch rộng rãi giúp mình xử lý bảng tính excel và đa nhiệm thuận tiện hơn hẳn nhân viên shop tư vấn mẫu này rất phù hợp cho dân văn phòng cần màn hình to và hiệu năng ổn định,,284,False
Tạ Thanh Nhàn_184319,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Tạ Thanh Nhàn,5.0,,"Bàn phím ThinkBook gõ rất êm, có dãy phím số riêng biệt cực tiện cho việc nhập liệu. RAM 16GB đảm bảo máy vận hành mượt mà, không hề có hiện tượng lag. Bạn nhân viên tại quầy hỗ trợ mình làm thủ tục mua hàng nhanh gọn, thái độ rất lịch sự và chu đáo.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2026-02-26 15:20:47.360000+00:00,0,,,,,,,FPTShop,bàn phím thinkbook gõ rất êm có dãy phím số riêng biệt cực tiện cho việc nhập liệu ram 16gb đảm bảo máy vận hành mượt mà không hề có hiện tượng lag bạn nhân viên tại quầy hỗ trợ mình làm thủ tục mua hàng nhanh gọn thái độ rất lịch sự và chu đáo,,244,False
Nguyễn Văn Quý_184318,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Nguyễn Văn Quý,5.0,,"Sản phẩm đúng chất lượng Lenovo, bền bỉ và ổn định theo thời gian. Đội ngũ kỹ thuật hỗ trợ mình kiểm tra máy và cài đặt bộ gõ tiếng Việt rất nhiệt tình. Cảm ơn shop đã cung cấp sản phẩm chính hãng với mức giá cạnh tranh và phục vụ nhiệt tình.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2026-02-26 15:20:46.233000+00:00,0,,,,,,,FPTShop,sản phẩm đúng chất lượng lenovo bền bỉ và ổn định theo thời gian đội ngũ kỹ thuật hỗ trợ mình kiểm tra máy và cài đặt bộ gõ tiếng việt rất nhiệt tình cảm ơn shop đã cung cấp sản phẩm chính hãng với mức giá cạnh tranh và phục vụ nhiệt tình,,238,False
Phan Văn Minh_183716,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Phan Văn Minh,5.0,,"Một chiếc laptop làm việc chuyên nghiệp, bảo mật vân tay và khóa camera vật lý làm mình thấy rất an toàn. Quy trình mua sắm tại hệ thống chuyên nghiệp từ khâu tiếp đón đến hậu mãi. Rất hài lòng với sự tận tâm của đội ngũ nhân viên FPT Shop.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2026-02-25 22:14:51.816000+00:00,0,,,,,,,FPTShop,một chiếc laptop làm việc chuyên nghiệp bảo mật vân tay và khóa camera vật lý làm mình thấy rất an toàn quy trình mua sắm tại hệ thống chuyên nghiệp từ khâu tiếp đón đến hậu mãi rất hài lòng với sự tận tâm của đội ngũ nhân viên fpt shop,,236,False
Trịnh Minh Hằng_183317,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Trịnh Minh Hằng,5.0,,"Thiết kế máy hiện đại với tông màu xám sang trọng, vỏ kim loại chắc chắn cầm rất thích tay. Các tính năng AI hỗ trợ họp online như khử tiếng ồn và làm mờ nền hoạt động cực kỳ hiệu quả. Dịch vụ giao hàng của shop rất chuyên nghiệp, đóng gói cẩn thận giúp mình hoàn toàn yên tâm.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2026-02-25 18:34:42.321000+00:00,0,,,,,,,FPTShop,thiết kế máy hiện đại với tông màu xám sang trọng vỏ kim loại chắc chắn cầm rất thích tay các tính năng ai hỗ trợ họp online như khử tiếng ồn và làm mờ nền hoạt động cực kỳ hiệu quả dịch vụ giao hàng của shop rất chuyên nghiệp đóng gói cẩn thận giúp mình hoàn toàn yên tâm,,272,False
Ngô Thanh Mai_143905,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Ngô Thanh Mai,5.0,,"Pin vừa đủ cho 4-5 giờ làm việc văn phòng, nếu bật sáng tối đa sẽ hao nhanh hơn.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-10-01 17:20:26.377000+00:00,0,,,,,,,FPTShop,pin vừa đủ cho 4 5 giờ làm việc văn phòng nếu bật sáng tối đa sẽ hao nhanh hơn,,78,False
Lý Hải Đăng_142348,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Lý Hải Đăng,5.0,,"Màn hình 16 inch WUXGA rộng, xem nhiều nội dung cùng lúc rất sướng. U5-225H hiệu năng ổn cho xử lý file Excel lớn.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-09-29 05:39:25.082000+00:00,0,,,,,,,FPTShop,màn hình 16 inch wuxga rộng xem nhiều nội dung cùng lúc rất sướng u5 225h hiệu năng ổn cho xử lý file excel lớn,,111,False
Dương Hữu Tài_141987,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Dương Hữu Tài,5.0,,"16GB RAM đủ đa nhiệm, mở nhiều tab Chrome + Office vẫn mượt. SSD 512GB load file nhanh.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-09-29 02:20:26.996000+00:00,0,,,,,,,FPTShop,16gb ram đủ đa nhiệm mở nhiều tab chrome office vẫn mượt ssd 512gb load file nhanh,,82,False
Phan Thị Thu Hằng_141861,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Phan Thị Thu Hằng,5.0,,"Tổng thể là chiếc laptop 16 inch cân bằng giữa hiệu năng, màn hình rộng và độ bền, phù hợp dân văn phòng, quản lý.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-09-29 01:07:03.332000+00:00,0,,,,,,,FPTShop,tổng thể là chiếc laptop 16 inch cân bằng giữa hiệu năng màn hình rộng và độ bền phù hợp dân văn phòng quản lý,,110,False
Đinh Thị Hồng_141404,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Đinh Thị Hồng,5.0,,"Máy mỏng so với kích thước 16”, bàn phím full-size gõ thoải mái, nhập số nhanh. Touchpad rộng, phản hồi tốt.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-09-28 16:03:30.665000+00:00,0,,,,,,,FPTShop,máy mỏng so với kích thước 16 bàn phím full size gõ thoải mái nhập số nhanh touchpad rộng phản hồi tốt,,102,False
Đặng Minh Tâm_141353,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Đặng Minh Tâm,5.0,,"16GB RAM đủ đa nhiệm, mở nhiều tab Chrome + Office vẫn mượt. SSD 512GB load file nhanh.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-09-28 15:22:17.846000+00:00,0,,,,,,,FPTShop,16gb ram đủ đa nhiệm mở nhiều tab chrome office vẫn mượt ssd 512gb load file nhanh,,82,False
Trần Thế Vinh_141352,FPTShop,24777113129,Lenovo ThinkBook 16 G8 IAL U5-225H (21SK0071VN),Samsung,29990000.0,24990000.0,16,Trần Thế Vinh,5.0,,"Màn hình 16 inch WUXGA rộng, xem nhiều nội dung cùng lúc rất sướng. U5-225H hiệu năng ổn cho xử lý file Excel lớn.",,https://cdn2.fptshop.com.vn/unsafe/00920932_lenovo_thinkbook_16_g8_ial_01_1a7fdc79ae.png,,2025-09-28 15:22:16.451000+00:00,0,,,,,,,FPTShop,màn hình 16 inch wuxga rộng xem nhiều nội dung cùng lúc rất sướng u5 225h hiệu năng ổn cho xử lý file excel lớn,,111,False
Tạ Thị Thu_184277,FPTShop,27361116910,MSI Gaming Katana 15 B13UDXK-2411VN i7 13620H,Samsung,25490000.0,22990000.0,23,Tạ Thị Thu,5.0,,"Dòng Katana của MSI thiết kế rất tinh tế, chip i7 gen 13 chạy cực khỏe cho các tác vụ học tập và giải trí. RTX 3050 bản 6GB này chiến các tựa game phổ biến hiện nay rất ổn định. Nhân viên FPT Shop tư vấn rất nhiệt tình, còn tặng kèm balo MSI cực xịn.",,https://cdn2.fptshop.com.vn/unsafe/msi_katana_15_b13udxk_1_c3e5b6b5c2.png,,2026-02-26 15:19:57.763000+00:00,0,,,,,,,FPTShop,dòng katana của msi thiết kế rất tinh tế chip i7 gen 13 chạy cực khỏe cho các tác vụ học tập và giải trí rtx 3050 bản 6gb này chiến các tựa game phổ biến hiện nay rất ổn định nhân viên fpt shop tư vấn rất nhiệt tình còn tặng kèm balo msi cực xịn,,245,False
Phạm Thị Trang_184276,FPTShop,27361116910,MSI Gaming Katana 15 B13UDXK-2411VN i7 13620H,Samsung,25490000.0,22990000.0,23,Phạm Thị Trang,5.0,,"Máy vận hành êm ái, thiết kế bàn phím có đèn nền đỏ đặc trưng nhìn rất ngầu. RAM 16GB giúp mình mở nhiều tab trình duyệt và ứng dụng mà không bị giật lag. Dịch vụ giao hàng nhanh chóng, đúng hẹn. Thái độ phục vụ của nhân viên rất lễ phép và chu đáo.",,https://cdn2.fptshop.com.vn/unsafe/msi_katana_15_b13udxk_1_c3e5b6b5c2.png,,2026-02-26 15:19:56.500000+00:00,0,,,,,,,FPTShop,máy vận hành êm ái thiết kế bàn phím có đèn nền đỏ đặc trưng nhìn rất ngầu ram 16gb giúp mình mở nhiều tab trình duyệt và ứng dụng mà không bị giật lag dịch vụ giao hàng nhanh chóng đúng hẹn thái độ phục vụ của nhân viên rất lễ phép và chu đáo,,243,False
Dương Ngọc Hậu_184275,FPTShop,27361116910,MSI Gaming Katana 15 B13UDXK-2411VN i7 13620H,Samsung,25490000.0,22990000.0,23,Dương Ngọc Hậu,5.0,,"Màn hình 15.6 inch hiển thị sắc nét, màu sắc trung thực rất phù hợp để làm đồ họa nhẹ. Bạn tư vấn viên tại cửa hàng am hiểu kỹ thuật, giải đáp mọi thắc mắc về khả năng nâng cấp máy rất chi tiết. Quy trình mua hàng và hỗ trợ trả góp tại shop cực kỳ nhanh gọn.",,https://cdn2.fptshop.com.vn/unsafe/msi_katana_15_b13udxk_1_c3e5b6b5c2.png,,2026-02-26 15:19:55.191000+00:00,0,,,,,,,FPTShop,màn hình 15 6 inch hiển thị sắc nét màu sắc trung thực rất phù hợp để làm đồ họa nhẹ bạn tư vấn viên tại cửa hàng am hiểu kỹ thuật giải đáp mọi thắc mắc về khả năng nâng cấp máy rất chi tiết quy trình mua hàng và hỗ trợ trả góp tại shop cực kỳ nhanh gọn,,253,False
Đặng Phương Thảo_184274,FPTShop,27361116910,MSI Gaming Katana 15 B13UDXK-2411VN i7 13620H,Samsung,25490000.0,22990000.0,23,Đặng Phương Thảo,5.0,,"Sản phẩm đúng chất lượng MSI, bền bỉ và chắc chắn. Khả năng tản nhiệt của dòng Katana làm mình khá bất ngờ, máy giữ được nhiệt độ ổn định khi dùng lâu. Rất hài lòng với sự tận tâm và chế độ bảo hành uy tín của hệ thống.",,https://cdn2.fptshop.com.vn/unsafe/msi_katana_15_b13udxk_1_c3e5b6b5c2.png,,2026-02-26 15:19:54.046000+00:00,0,,,,,,,FPTShop,sản phẩm đúng chất lượng msi bền bỉ và chắc chắn khả năng tản nhiệt của dòng katana làm mình khá bất ngờ máy giữ được nhiệt độ ổn định khi dùng lâu rất hài lòng với sự tận tâm và chế độ bảo hành uy tín của hệ thống,,214,False
Lê Văn Phước_184273,FPTShop,27361116910,MSI Gaming Katana 15 B13UDXK-2411VN i7 13620H,Samsung,25490000.0,22990000.0,23,Lê Văn Phước,5.0,,"Máy đẹp, giá cả hợp lý mà lại được nhận nhiều quà tặng kèm theo. Đội ngũ kỹ thuật hướng dẫn dặn dò kỹ về cách sử dụng pin và vệ sinh máy định kỳ. Cảm ơn shop vì dịch vụ chuyên nghiệp và sản phẩm chất lượng trong phân khúc gaming tầm trung.",,https://cdn2.fptshop.com.vn/unsafe/msi_katana_15_b13udxk_1_c3e5b6b5c2.png,,2026-02-26 15:19:52.897000+00:00,0,,,,,,,FPTShop,máy đẹp giá cả hợp lý mà lại được nhận nhiều quà tặng kèm theo đội ngũ kỹ thuật hướng dẫn dặn dò kỹ về cách sử dụng pin và vệ sinh máy định kỳ cảm ơn shop vì dịch vụ chuyên nghiệp và sản phẩm chất lượng trong phân khúc gaming tầm trung,,235,False
Vũ Đức Hải_145024,FPTShop,27361116910,MSI Gaming Katana 15 B13UDXK-2411VN i7 13620H,Samsung,25490000.0,22990000.0,23,Vũ Đức Hải,5.0,,"bảo hành lâu dài nên yên tâm phết, các bạn hỗ trợ cài đặt những phần mềm cơ bản nên tôi rất chi ưng ý",,https://cdn2.fptshop.com.vn/unsafe/msi_katana_15_b13udxk_1_c3e5b6b5c2.png,,2025-10-03 12:01:17.033000+00:00,0,,,,,,,FPTShop,bảo hành lâu dài nên yên tâm phết các bạn hỗ trợ cài đặt những phần mềm cơ bản nên tôi rất chi ưng ý,,100,False
